,Fecha,llamadas,predicciones
663,2018-09-01,12.0,12.7035636363272
664,2018-09-02,15.0,10.460654695150012
665,2018-09-03,21.0,18.761852107842284
666,2018-09-04,15.0,18.375990199292524
667,2018-09-05,21.0,14.697581022285704
668,2018-09-06,15.0,17.821348011452407
669,2018-09-07,16.0,14.612913938309006
670,2018-09-08,22.0,10.954262594896345
671,2018-09-09,14.0,16.291658166586185
672,2018-09-10,20.0,18.178751760698667
673,2018-09-11,18.0,17.792889852148907
674,2018-09-12,27.0,16.446882063716554
675,2018-09-13,10.0,21.319950094314112
676,2018-09-14,10.0,11.697412202590922
677,2018-09-15,9.0,7.455660512034642
678,2018-09-16,10.0,8.711353653719158
679,2018-09-17,13.0,15.846350372124196
680,2018-09-18,32.0,13.711187422143585
681,2018-09-19,19.0,24.610286923727198
682,2018-09-20,20.0,16.655147317165174
683,2018-09-21,11.0,17.528415674027094
684,2018-09-22,12.0,8.03876085917826
685,2018-09-23,12.0,10.460654695150012
686,2018-09-24,18.0,17.01255106641143
687,2018-09-25,22.0,16.62668915786167
688,2018-09-26,14.0,18.779283452291025
689,2018-09-27,12.0,13.739645581447085
690,2018-09-28,16.0,12.863612896878156
691,2018-09-29,12.0,10.954262594896345
692,2018-09-30,13.0,10.460654695150012
693,2018-10-01,20.0,17.60912362051225
694,2018-10-02,23.0,17.80636205910611
695,2018-10-03,21.0,19.37585600639185
696,2018-10-04,24.0,17.83482021840961
697,2018-10-05,21.0,19.87428926955877
698,2018-10-06,14.0,13.883236537571637
699,2018-10-07,15.0,11.640327596394451
700,2018-10-08,29.0,18.77532431479949
701,2018-10-09,17.0,23.05426518339867
702,2018-10-10,20.0,15.877253923530143
703,2018-10-11,20.0,17.251719871265994
704,2018-10-12,17.0,17.541887880984298
705,2018-10-13,14.0,11.550835148997168
706,2018-10-14,4.0,11.640327596394451
707,2018-10-15,15.0,12.361220496219696
708,2018-10-16,14.0,14.890860323388024
709,2018-10-17,17.0,14.127952882099292
710,2018-10-18,23.0,15.502418829835142
711,2018-10-19,24.0,19.291188922415152
712,2018-10-20,14.0,15.63253757900249
713,2018-10-21,12.0,11.640327596394451
714,2018-10-22,13.0,17.026023273368637
715,2018-10-23,23.0,13.724659629100788
716,2018-10-24,24.0,19.37585600639185
717,2018-10-25,21.0,19.584121259840465
718,2018-10-26,13.0,18.124988228127915
719,2018-10-27,9.0,9.218433760422698
720,2018-10-28,21.0,8.724825860676365
721,2018-10-29,13.0,22.273926397661192
722,2018-10-30,13.0,13.724659629100788
723,2018-10-31,9.0,13.544852534955671
724,2018-11-01,18.0,10.225808780121193
725,2018-11-02,7.0,15.763879914132053
726,2018-11-03,14.0,5.1080244049959855
727,2018-11-04,17.0,11.028520323829442
728,2018-11-05,7.0,19.329717736521715
729,2018-11-06,15.0,9.614250273674076
730,2018-11-07,23.0,14.0992459566779
731,2018-11-08,23.0,18.38921364013184
732,2018-11-09,7.0,18.679381649850143
733,2018-11-10,9.0,5.1080244049959855
734,2018-11-11,8.0,8.113018588111354
735,2018-11-12,22.0,14.081814612229158
736,2018-11-13,16.0,18.360755480828338
737,2018-11-14,16.0,14.682346303821516
738,2018-11-15,14.0,14.307511210126515
739,2018-11-16,11.0,13.431478525557585
740,2018-11-17,6.0,7.440425793570455
741,2018-11-18,6.0,6.363717546680503
742,2018-11-19,8.0,12.915613917941922
743,2018-11-20,7.0,10.197350620817693
744,2018-11-21,10.0,9.43444317952896
745,2018-11-22,13.0,10.808909127264812
746,2018-11-23,13.0,12.848378178413967
747,2018-11-24,16.0,8.606626487857689
748,2018-11-25,9.0,12.194721018116676
749,2018-11-26,12.0,14.664914959372775
750,2018-11-27,15.0,12.529752009392162
751,2018-11-28,11.0,14.0992459566779
752,2018-11-29,8.0,11.392009474408429
753,2018-11-30,11.0,9.93287644269588
754,2018-12-01,11.0,6.403609971236767
755,2018-12-02,16.0,8.242403460064901
756,2018-12-03,15.0,17.70980156704441
757,2018-12-04,22.0,13.242237228489326
758,2018-12-05,13.0,17.144132564349533
759,2018-12-06,15.0,11.521394346361975
760,2018-12-07,26.0,12.977763050367514
761,2018-12-08,11.0,15.150115178391026
762,2018-12-09,3.0,8.242403460064901
763,2018-12-10,12.0,10.129497054177381
764,2018-12-11,15.0,11.492936187058474
765,2018-12-12,12.0,13.062430134344211
766,2018-12-13,14.0,10.938293999218358
767,2018-12-14,18.0,12.394662703223897
768,2018-12-15,13.0,10.485312401242087
769,2018-12-16,10.0,9.408604154352135
770,2018-12-17,15.0,14.211199484182703
771,2018-12-18,21.0,13.242237228489326
772,2018-12-19,8.0,16.561032217205913
773,2018-12-20,22.0,8.605892610643888
774,2018-12-21,8.0,17.059465480372836
775,2018-12-22,11.0,4.654308929805914
776,2018-12-23,9.0,8.242403460064901
777,2018-12-24,8.0,13.628099137039086
778,2018-12-25,10.0,9.160534798484004
779,2018-12-26,9.0,10.146928398626123
780,2018-12-27,13.0,9.188992957787505
781,2018-12-28,9.0,11.811562356080278
782,2018-12-29,6.0,5.237409276949531
783,2018-12-30,8.0,5.326901724346814
784,2018-12-31,8.0,13.04499878989547
785,2019-01-01,5.0,9.989424973645079
786,2019-01-02,14.0,8.060316838069111
787,2019-01-03,17.0,12.933384868666668
788,2019-01-04,8.0,14.972853919815822
789,2019-01-05,13.0,5.483199104966989
790,2019-01-06,9.0,10.23749432951321
791,2019-01-07,20.0,14.456989312200161
792,2019-01-08,13.0,16.98662913936849
793,2019-01-09,17.0,12.725119615218048
794,2019-01-10,14.0,14.682685910097518
795,2019-01-11,21.0,13.223552878384972
796,2019-01-12,6.0,13.063503617834014
797,2019-01-13,7.0,6.155791899507888
798,2019-01-14,14.0,13.290788617912927
799,2019-01-15,23.0,13.488027056506784
800,2019-01-16,11.0,18.556123086654225
801,2019-01-17,22.0,11.184083827235815
802,2019-01-18,14.0,17.88835565553391
803,2019-01-19,10.0,8.981801187828694
804,2019-01-20,6.0,8.488193288082357
805,2019-01-21,24.0,12.707688270769308
806,2019-01-22,22.0,19.319030527942957
807,2019-01-23,24.0,17.973022739510608
808,2019-01-24,15.0,18.76438834010284
809,2019-01-25,14.0,13.806653225528589
810,2019-01-26,15.0,8.981801187828694
811,2019-01-27,5.0,11.403695023800445
812,2019-01-28,24.0,12.124587923625691
813,2019-01-29,14.0,19.319030527942957
814,2019-01-30,19.0,13.308219962361669
815,2019-01-31,12.0,15.848886604384754
816,2019-02-01,14.0,13.456900416641233
817,2019-02-02,11.0,10.381349420372189
818,2019-02-03,9.0,10.470841867769472
819,2019-02-04,11.0,15.856537544743656
820,2019-02-05,22.0,13.138274247619428
821,2019-02-06,21.0,19.372570972054103
822,2019-02-07,15.0,18.414635531215485
823,2019-02-14,7.0,14.91603344835378
824,2019-02-15,29.0,10.541398680923145
825,2019-02-16,11.0,19.12785462752645
826,2019-02-17,8.0,10.470841867769472
827,2019-02-18,24.0,15.273437197600039
828,2019-02-19,22.0,20.71857876048645
829,2019-02-20,17.0,19.372570972054103
830,2019-02-21,19.0,16.082234142641013
831,2019-02-22,20.0,17.538602846646555
832,2019-02-23,12.0,13.879951503233894
833,2019-02-24,13.0,11.05394221491309
834,2019-02-25,13.0,18.188938933318124
835,2019-02-26,17.0,14.304474941906662
836,2019-02-27,15.0,16.457069236336014
837,2019-02-28,13.0,14.91603344835378
838,2019-03-01,16.0,15.986749178739327
839,2019-03-02,10.0,13.494298529613902
840,2019-03-03,7.0,11.834489935580333
841,2019-03-04,22.0,16.637085265410903
842,2019-03-05,22.0,21.499126481153695
843,2019-03-06,18.0,21.319319387008584
844,2019-03-07,26.0,18.61208290473911
845,2019-03-08,13.0,23.567053691606354
846,2019-03-09,22.0,11.74499748818305
847,2019-03-10,22.0,18.83169410130374
848,2019-03-11,26.0,25.38359047256516
849,2019-03-12,28.0,23.831527869728163
850,2019-03-13,32.0,24.817921469870285
851,2019-03-14,27.0,26.775487764749755
852,2019-03-15,14.0,24.150154038749974
853,2019-03-16,11.0,12.328097835326668
854,2019-03-17,9.0,12.41759028272395
855,2019-03-18,10.0,17.803285959698137
856,2019-03-19,26.0,14.501922315430287
857,2019-03-20,23.0,23.65172077558305
858,2019-03-21,11.0,21.5275846404572
859,2019-03-22,16.0,14.820548484452093
860,2019-03-23,16.0,13.494298529613902
861,2019-03-24,13.0,15.333092018442036
862,2019-03-25,9.0,20.135687348272604
863,2019-03-26,19.0,13.91882196828667
864,2019-03-27,11.0,19.57001834557773
865,2019-03-28,21.0,14.53038047473379
866,2019-03-29,21.0,20.651551955888266
867,2019-03-30,16.0,16.409800265331988
868,2019-03-31,6.0,15.333092018442036
869,2019-04-01,22.0,16.40907536010394
870,2019-04-02,16.0,21.854216922990354
871,2019-04-03,21.0,18.175807745983533
872,2019-04-04,16.0,20.716474388006617
873,2019-04-05,20.0,18.091140662006836
874,2019-04-06,8.0,16.181790360025026
875,2019-04-07,13.0,11.023379683129754
876,2019-04-08,28.0,20.49077779010926
877,2019-04-09,16.0,25.35281900585206
878,2019-04-10,23.0,18.175807745983533
879,2019-04-11,12.0,21.882675082293854
880,2019-04-12,15.0,15.758739273432367
881,2019-04-13,10.0,13.266288624306942
882,2019-04-14,10.0,12.189580377416988
883,2019-04-15,16.0,18.74147674867841
884,2019-04-16,13.0,18.35561484012865
885,2019-04-17,16.0,16.42650670455268
886,2019-04-18,7.0,17.800972652288532
887,2019-04-19,2.0,12.84323753771428
888,2019-04-20,8.0,5.6859841114399154
889,2019-04-21,8.0,11.023379683129754
890,2019-04-22,15.0,17.575276054391175
891,2019-04-23,29.0,17.77251449298503
892,2019-04-24,22.0,25.75611225885056
893,2019-04-25,15.0,21.299574735150237
894,2019-04-26,19.0,17.50804031486322
895,2019-04-27,6.0,15.598690012881411
896,2019-04-28,8.0,9.85717898884252
897,2019-04-29,8.0,17.575276054391175
898,2019-04-30,12.0,13.69081206297971
899,2019-05-01,16.0,12.7748505566692
900,2019-05-02,13.0,14.73241685154867
901,2019-05-03,8.0,13.273283819836122
902,2019-05-04,14.0,6.116030393561758
903,2019-05-05,7.0,11.453425965251597
904,2019-05-06,14.0,13.923619906507696
905,2019-05-07,15.0,14.120858345101553
906,2019-05-08,14.0,14.524151598100055
907,2019-05-09,12.0,13.566216157261437
908,2019-05-10,13.0,12.690183472692505
909,2019-05-11,13.0,9.031532129279844
910,2019-05-12,11.0,10.870325618107978
911,2019-05-13,21.0,16.256021295082164
912,2019-05-14,16.0,18.20256077510687
913,2019-05-15,17.0,15.107251945243672
914,2019-05-16,17.0,15.315517198692287
915,2019-05-17,20.0,15.605685208410591
916,2019-05-18,15.0,13.113234559285166
917,2019-05-19,16.0,12.036526312395214
918,2019-05-20,16.0,19.17152303080025
919,2019-05-21,14.0,15.287059039388787
920,2019-05-22,21.0,13.941051250956438
921,2019-05-23,13.0,17.64791858726676
922,2019-05-24,16.0,13.273283819836122
923,2019-05-25,6.0,10.780833170710697
924,2019-05-26,10.0,6.788623188102657
925,2019-05-27,10.0,15.672920947938547
926,2019-05-28,24.0,11.788456956527082
927,2019-05-29,11.0,19.77205472239261
928,2019-05-30,12.0,11.816915115830584
929,2019-05-31,15.0,12.690183472692505
930,2019-06-01,11.0,9.776776634506907
931,2019-06-02,9.0,9.283168734760572
932,2019-06-03,17.0,14.668864411734758
933,2019-06-04,20.0,15.449203197472231
934,2019-06-05,18.0,17.018697144757965
935,2019-06-06,20.0,15.477661356775732
936,2019-06-07,12.0,16.93403006078127
937,2019-06-08,7.0,8.027475593076055
938,2019-06-09,17.0,6.950767346186103
939,2019-06-10,18.0,19.333667188883695
940,2019-06-11,18.0,16.03230354461585
941,2019-06-12,10.0,15.852496450470733
942,2019-06-13,18.0,10.812858579626795
943,2019-06-14,15.0,15.767829366494036
944,2019-06-15,14.0,9.776776634506907
945,2019-06-16,12.0,11.032469776191425
946,2019-06-17,17.0,16.418165453165606
947,2019-06-18,13.0,15.449203197472231
948,2019-06-19,17.0,12.936994714752645
949,2019-06-20,19.0,14.894561009632115
950,2019-06-21,17.0,16.350929713637655
951,2019-06-22,17.0,10.942977328794141
952,2019-06-23,5.0,12.781770817622276
953,2019-06-24,17.0,12.336463023160288
954,2019-06-25,16.0,15.449203197472231
955,2019-06-26,9.0,14.6862957561835
956,2019-06-27,15.0,10.229758232483176
957,2019-06-28,21.0,14.018528325063185
958,2019-06-29,10.0,13.27537871736861
959,2019-06-30,5.0,8.700068387616955
960,2019-07-01,12.0,11.989883946103143
961,2019-07-02,12.0,12.187122384697
962,2019-07-03,15.0,12.007315290551883
963,2019-07-04,10.0,13.381781238287736
964,2019-07-05,17.0,10.756447512287954
965,2019-07-06,13.0,10.596398251736996
966,2019-07-07,8.0,10.102790351990661
967,2019-07-08,22.0,13.739184987533996
968,2019-07-09,21.0,18.018125856133175
969,2019-07-10,15.0,17.25521841484444
970,2019-07-11,10.0,13.381781238287736
971,2019-07-12,21.0,10.756447512287954
972,2019-07-13,9.0,12.928799640311466
973,2019-07-14,9.0,7.770388963416192
974,2019-07-15,10.0,14.322285334677613
975,2019-07-16,19.0,11.020921690409764
976,2019-07-17,11.0,16.089017720557205
977,2019-07-18,15.0,11.049379849713267
978,2019-07-19,21.0,13.67194924800604
979,2019-07-20,12.0,12.928799640311466
980,2019-07-21,16.0,9.519690004847044
981,2019-07-22,17.0,18.403987764682935
982,2019-07-23,11.0,15.102624120415086
983,2019-07-24,11.0,11.424214943408266
984,2019-07-25,12.0,11.049379849713267
985,2019-07-26,14.0,11.922648206575188
986,2019-07-27,14.0,8.847097210306146
987,2019-07-28,17.0,10.68589069913428
988,2019-07-29,18.0,18.98708811182655
989,2019-07-30,13.0,15.685724467558703
990,2019-07-31,11.0,12.5904156376955
991,2019-08-01,15.0,11.68967959822416
992,2019-08-02,17.0,14.312248996516933
993,2019-08-03,10.0,11.23669800024789
994,2019-08-04,7.0,8.993789059070702
995,2019-08-05,18.0,13.796384388901272
996,2019-08-06,10.0,16.326024216069598
997,2019-08-07,13.0,11.481414344775542
998,2019-08-08,19.0,12.855880292511394
999,2019-08-09,16.0,16.644650385091403
1000,2019-08-10,12.0,10.653597653104272
1001,2019-08-11,7.0,10.159989753357937
1002,2019-08-12,18.0,13.796384388901272
1003,2019-08-13,9.0,16.326024216069598
1004,2019-08-14,21.0,10.898313997631924
1005,2019-08-15,12.0,17.520683069660333
1006,2019-08-16,19.0,12.56294795508608
1007,2019-08-17,8.0,12.402898694535125
1008,2019-08-18,12.0,7.827588364783467
1009,2019-08-19,20.0,16.711886124619355
1010,2019-08-20,21.0,17.492224910356832
1011,2019-08-21,14.0,17.89551816335533
1012,2019-08-22,20.0,13.438980639655012
1013,2019-08-23,10.0,17.22775073223502
1014,2019-08-24,9.0,7.154995570242567
1015,2019-08-25,9.0,8.410688711927083
1016,2019-08-26,16.0,14.962585083188506
1017,2019-08-27,20.0,15.159823521782362
1018,2019-08-28,11.0,17.312417816211713
1019,2019-08-29,21.0,11.68967959822416
1020,2019-08-30,17.0,17.810851079378637
1021,2019-08-31,9.0,11.23669800024789
1022,2019-09-01,6.0,8.711353653719158
1023,2019-09-02,12.0,13.513948983549728
1024,2019-09-03,12.0,13.128087074999968
1025,2019-09-04,14.0,12.94827998085485
1026,2019-09-05,16.0,13.739645581447085
1027,2019-09-06,13.0,15.196014285452623
1028,2019-09-07,7.0,9.204961553465495
1029,2019-09-08,10.0,7.545152959431925
1030,2019-09-09,14.0,15.846350372124196
1031,2019-09-10,11.0,14.294287769287202
1032,2019-09-11,17.0,12.365179633711232
1033,2019-09-12,9.0,15.488946622877936
1034,2019-09-13,16.0,11.114311855447301
1035,2019-09-14,14.0,10.954262594896345
1036,2019-09-15,4.0,11.626855389437246
1037,2019-09-16,8.0,12.34774828926249
1038,2019-09-17,14.0,10.795685686425497
1039,2019-09-18,16.0,14.114480675142087
1040,2019-09-19,14.0,14.90584627573432
1041,2019-09-20,11.0,14.02981359116539
1042,2019-09-21,7.0,8.03876085917826
1043,2019-09-22,11.0,7.545152959431925
1044,2019-09-23,8.0,16.429450719267813
1045,2019-09-24,14.0,10.795685686425497
1046,2019-09-25,15.0,14.114480675142087
1047,2019-09-26,16.0,14.322745928590702
1048,2019-09-27,17.0,15.196014285452623
1049,2019-09-28,7.0,11.537362942039962
1050,2019-09-29,7.0,7.545152959431925
1051,2019-09-30,21.0,14.097049330693345
1052,2019-10-01,19.0,18.389462406249727
1053,2019-10-02,11.0,17.043454617817375
1054,2019-10-03,15.0,12.003816746973438
1055,2019-10-04,18.0,14.626386145266212
1056,2019-10-05,14.0,12.133935496140785
1057,2019-10-06,7.0,11.640327596394451
1058,2019-10-07,23.0,14.11052153765055
1059,2019-10-08,14.0,19.555663100536965
1060,2019-10-09,13.0,14.127952882099292
1061,2019-10-10,16.0,13.170017441260672
1062,2019-10-11,12.0,15.209486492409829
1063,2019-10-12,9.0,8.635333413279081
1064,2019-10-13,13.0,8.724825860676365
1065,2019-10-14,23.0,17.60912362051225
1066,2019-10-15,14.0,19.555663100536965
1067,2019-10-16,22.0,14.127952882099292
1068,2019-10-17,18.0,18.41792056555323
1069,2019-10-18,15.0,16.375687186697064
1070,2019-10-19,12.0,10.384634454709934
1071,2019-10-20,7.0,10.474126902107216
1072,2019-10-21,10.0,14.11052153765055
1073,2019-10-22,15.0,11.975358587669936
1074,2019-10-23,17.0,14.711053229242909
1075,2019-10-24,18.0,15.502418829835142
1076,2019-10-25,14.0,16.375687186697064
1077,2019-10-26,21.0,9.801534107566319
1078,2019-10-27,14.0,15.722030026399771
1079,2019-10-28,11.0,18.192223967655874
1080,2019-10-29,14.0,12.558458934813554
1081,2019-10-30,11.0,14.127952882099292
1082,2019-10-31,13.0,12.003816746973438
1083,2019-11-01,10.0,12.848378178413967
1084,2019-11-02,12.0,6.857325446426838
1085,2019-11-03,11.0,9.862319629542206
1086,2019-11-04,6.0,15.831115653660008
1087,2019-11-05,13.0,9.031149926530459
1088,2019-11-06,17.0,12.933045262390662
1089,2019-11-07,13.0,14.890611557270132
1090,2019-11-08,19.0,12.848378178413967
1091,2019-11-09,8.0,12.105228570719394
1092,2019-11-10,15.0,7.529918240967737
1093,2019-11-11,21.0,18.16351704223448
1094,2019-11-12,21.0,17.777655133684718
1095,2019-11-13,12.0,17.5978480395396
1096,2019-11-14,12.0,11.975109821552046
1097,2019-11-15,8.0,12.26527783127035
1098,2019-11-16,16.0,5.6911247521396024
1099,2019-11-17,7.0,12.194721018116676
1100,2019-11-18,16.0,13.49871426508554
1101,2019-11-19,15.0,14.862153397966631
1102,2019-11-20,13.0,14.0992459566779
1103,2019-11-21,10.0,12.558210168695663
1104,2019-11-22,16.0,11.099077136983116
1105,2019-11-23,13.0,10.355927529288541
1106,2019-11-24,11.0,10.445419976685823
1107,2019-11-25,21.0,15.831115653660008
1108,2019-11-26,18.0,17.777655133684718
1109,2019-11-27,20.0,15.84854699810875
1110,2019-11-28,14.0,16.639912598700985
1111,2019-11-29,12.0,13.431478525557585
1112,2019-11-30,18.0,8.023526140714072
1113,2019-12-01,13.0,12.324105890070221
1114,2019-12-02,9.0,15.960500525613554
1115,2019-12-03,14.0,9.743635145627621
1116,2019-12-04,11.0,12.479329787200594
1117,2019-12-05,16.0,10.35519365207474
1118,2019-12-06,15.0,13.560863397511131
1119,2019-12-07,14.0,8.736011359811236
1120,2019-12-08,11.0,9.991704501495754
1121,2019-12-09,6.0,14.79429983132632
1122,2019-12-10,9.0,7.99433410419677
1123,2019-12-11,19.0,9.563828051482506
1124,2019-12-12,7.0,15.01999642922368
1125,2019-12-13,14.0,8.312960273218575
1126,2019-12-14,9.0,8.15291101266762
1127,2019-12-15,12.0,7.076202765777666
1128,2019-12-16,12.0,15.377400178469937
1129,2019-12-17,23.0,11.492936187058474
1130,2019-12-18,11.0,17.72723291149315
1131,2019-12-19,14.0,10.35519365207474
1132,2019-12-20,10.0,12.394662703223897
1133,2019-12-21,13.0,5.820509624093149
1134,2019-12-22,10.0,9.408604154352135
1135,2019-12-23,11.0,14.211199484182703
1136,2019-12-24,6.0,10.909835839914857
1137,2019-12-25,9.0,7.814527010051654
1138,2019-12-26,9.0,9.188992957787505
1139,2019-12-27,12.0,9.479160967505809
1140,2019-12-28,11.0,6.986710318380384
1141,2019-12-29,8.0,8.242403460064901
1142,2019-12-30,11.0,13.04499878989547
1143,2019-12-31,6.0,10.909835839914857
1144,2020-01-01,6.0,8.643417185212728
1145,2020-01-02,8.0,8.268582091517729
1146,2020-01-03,19.0,9.724950795523267
1147,2020-01-04,12.0,11.89730292354678
1148,2020-01-05,10.0,9.654393982369593
1149,2020-01-06,7.0,15.040089659343778
1150,2020-01-07,8.0,9.406324626501462
1151,2020-01-08,6.0,9.809617879499964
1152,2020-01-09,9.0,8.268582091517729
1153,2020-01-10,15.0,10.308051142666883
1154,2020-01-11,19.0,9.56490153497231
1155,2020-01-12,4.0,13.736096412374915
1156,2020-01-13,14.0,11.541487576482073
1157,2020-01-14,17.0,13.488027056506784
1158,2020-01-15,12.0,15.05752100379252
1159,2020-01-16,21.0,11.767184174379432
1160,2020-01-17,8.0,17.305255308390294
1161,2020-01-18,9.0,5.483199104966989
1162,2020-01-19,11.0,7.90509294093874
1163,2020-01-20,16.0,15.623190006487395
1164,2020-01-21,6.0,14.654227750794018
1165,2020-01-22,22.0,8.643417185212728
1166,2020-01-23,19.0,17.598187645815607
1167,2020-01-24,15.0,16.13905461410306
1168,2020-01-25,13.0,9.56490153497231
1169,2020-01-26,19.0,10.23749432951321
1170,2020-01-27,9.0,20.287992783636334
1171,2020-01-28,15.0,10.572525320788696
1172,2020-01-29,18.0,13.891320309505286
1173,2020-01-30,13.0,15.265786257241135
1174,2020-01-31,15.0,12.640452531241353
1175,2020-02-01,10.0,10.964449767515806
1176,2020-02-02,11.0,9.887741520625854
1177,2020-02-03,10.0,17.02273823903089
1178,2020-02-04,19.0,12.555173900475808
1179,2020-02-05,9.0,17.62326993062325
1180,2020-02-06,20.0,11.417431365492074
1181,2020-02-07,13.0,18.12170319379017
1182,2020-02-08,8.0,9.798249073228572
1183,2020-02-09,8.0,8.721540826338618
1184,2020-02-10,17.0,15.273437197600039
1185,2020-02-11,30.0,16.63687633048113
1186,2020-02-12,21.0,24.03737374920304
1187,2020-02-13,17.0,18.414635531215485
1188,2020-02-14,25.0,16.372402152359317
1189,2020-02-15,18.0,16.79545323895198
1190,2020-02-16,25.0,14.55254429777479
1191,2020-02-17,22.0,25.186143099041534
1192,2020-02-18,26.0,19.552378066199218
1193,2020-02-19,27.0,21.70497236062857
1194,2020-02-20,19.0,21.91323761407719
1195,2020-02-21,30.0,17.538602846646555
1196,2020-02-22,19.0,19.710954974670067
1197,2020-02-23,28.0,15.135644644918411
1198,2020-02-24,25.0,26.935444140472388
1199,2020-02-25,59.0,21.30167910763007
1200,2020-02-26,43.0,40.94728381636794
1201,2020-02-27,42.0,31.242843168375064
1202,2020-02-28,42.0,30.94991083094975
1203,2020-02-29,49.0,26.708159140393473
1204,2020-03-01,46.0,34.57540347418141
1205,2020-03-02,64.0,39.37799880401198
1206,2020-03-03,44.0,45.98934106118563
1207,2020-03-04,33.0,34.14752702416816
1208,2020-03-05,52.0,27.35858811189337
1209,2020-03-06,46.0,38.72766271734041
1210,2020-03-07,44.0,30.98730894392242
1211,2020-03-08,36.0,31.659901738463326
1212,2020-03-09,9.0,33.546995332575804
1213,2020-03-10,61.0,13.91882196828667
1214,2020-03-11,49.0,44.060232925609654
1215,2020-03-12,42.0,36.688193666191246
1216,2020-03-13,30.0,32.89665924590423
1217,2020-03-14,52.0,30.65202656957821
1218,2020-03-15,42.0,45.31902769556593
1219,2020-03-16,79.0,46.03992059539117
1220,2020-03-17,62.0,63.73016944829355
1221,2020-03-18,64.0,53.637656452706935
1222,2020-03-19,72.0,54.42902205329918
1223,2020-03-20,58.0,59.38399284016642
1224,2020-03-21,62.0,46.9788362895995
1225,2020-03-22,64.0,51.1500311670021
1226,2020-03-23,64.0,58.86812823255076
1227,2020-03-24,70.0,54.983664241139294
1228,2020-03-25,50.0,58.30245922985588
1229,2020-03-26,96.0,46.265617193288534
1230,2020-03-27,72.0,73.37840117161323
1231,2020-03-28,34.0,55.14224114961014
1232,2020-03-29,24.0,34.82322144698081
1233,2020-03-30,68.0,35.54411434680606
1234,2020-03-31,66.0,57.31606562971376
1235,2020-04-01,62.0,56.32514828311806
1236,2020-04-02,62.0,53.617911800848596
1237,2020-04-03,54.0,53.908079810566896
1238,2020-04-04,40.0,45.00152534286169
1239,2020-04-05,56.0,38.67691397167918
1240,2020-04-06,74.0,54.55841589723847
1241,2020-04-07,56.0,61.169758154412115
1242,2020-04-08,50.0,50.494144811681885
1243,2020-04-09,70.0,46.62070763512519
1244,2020-04-10,102.0,58.572882587715846
1245,2020-04-11,84.0,72.99034200575531
1246,2020-04-12,98.0,64.33332924599833
1247,2020-04-13,90.0,79.0486304772704
1248,2020-04-14,54.0,70.49936370871
1249,2020-04-15,70.0,49.32794411739466
1250,2020-04-16,64.0,58.28271457799753
1251,2020-04-17,68.0,55.07428050485414
1252,2020-04-18,66.0,53.164930202872334
1253,2020-04-19,98.0,53.837522997413224
1254,2020-04-20,70.0,79.0486304772704
1255,2020-04-21,76.0,58.83735676583765
1256,2020-04-22,80.0,62.15615175455424
1257,2020-04-23,60.0,64.11371804943371
1258,2020-04-24,68.0,52.74187911627967
1259,2020-04-25,102.0,53.164930202872334
1260,2020-04-26,90.0,74.82913549458345
1261,2020-04-27,78.0,74.38382770012146
1262,2020-04-28,88.0,63.50215954298658
1263,2020-04-29,60.0,69.15335592027765
1264,2020-04-30,54.0,52.451711106561355
1265,2020-05-01,43.0,46.1747212326781
1266,2020-05-02,34.0,35.518865723542035
1267,2020-05-03,45.0,32.1097560880776
1268,2020-05-04,41.0,45.07575627791882
1269,2020-05-05,44.0,38.85889089793289
1270,2020-05-06,41.0,40.428384845218616
1271,2020-05-07,49.0,38.30424871009277
1272,2020-05-08,38.0,43.259219496960014
1273,2020-05-09,41.0,32.60336398782394
1274,2020-05-10,21.0,36.19145851808293
1275,2020-05-11,53.0,31.081347946472004
1276,2020-05-12,45.0,45.85609506365629
1277,2020-05-13,42.0,41.01148519236224
1278,2020-05-14,33.0,38.887349057236385
1279,2020-05-15,32.0,33.92961394266213
1280,2020-05-16,33.0,29.10476190496224
1281,2020-05-17,29.0,31.52665574093399
1282,2020-05-18,37.0,35.74615072362094
1283,2020-05-19,34.0,36.52648950935841
1284,2020-05-20,23.0,34.59738137378245
1285,2020-05-21,32.0,27.808442461507656
1286,2020-05-22,37.0,33.346513595518516
1287,2020-05-23,21.0,32.02026364068033
1288,2020-05-24,35.0,24.529451575210583
1289,2020-05-25,53.0,39.244752806482644
1290,2020-05-26,40.0,45.85609506365629
1291,2020-05-27,34.0,38.09598345664415
1292,2020-05-28,45.0,34.22254628008744
1293,2020-05-29,26.0,40.92681810838555
1294,2020-05-30,26.0,25.606159822100533
1295,2020-05-31,24.0,27.444953310928668
1296,2020-06-01,38.0,32.409692798842684
1297,2020-06-02,42.0,36.68863366744186
1298,2020-06-03,31.0,38.84122796187121
1299,2020-06-04,39.0,32.052289049596425
1300,2020-06-05,40.0,37.00725983646367
1301,2020-06-06,35.0,33.348608493051
1302,2020-06-07,41.0,32.27190024616105
1303,2020-06-08,49.0,42.32239870028418
1304,2020-06-09,35.0,43.10273748602165
1305,2020-06-10,55.0,34.75952553186589
1306,2020-06-11,37.0,46.04669738104324
1307,2020-06-12,35.0,35.841059142176434
1308,2020-06-13,33.0,30.433106757332915
1309,2020-06-14,27.0,31.105699551873816
1310,2020-06-15,39.0,34.15899384027353
1311,2020-06-16,37.0,37.27173401458548
1312,2020-06-17,50.0,35.92572622615313
