,FECHA_ALTA,llamadas,covid,stringency_index,lag1,dia_Friday,dia_Monday,dia_Saturday,dia_Sunday,dia_Thursday,dia_Tuesday,dia_Wednesday,mes_April,mes_August,mes_December,mes_February,mes_January,mes_July,mes_June,mes_March,mes_May,mes_November,mes_October,mes_September
1813,2021-10-30,23,1,35.19,38.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1814,2021-10-31,25,1,35.19,23.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1815,2021-11-01,32,1,35.19,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1816,2021-11-02,26,1,35.19,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1817,2021-11-03,41,1,35.19,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1818,2021-11-04,20,1,35.19,41.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1819,2021-11-05,24,1,35.19,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1820,2021-11-06,13,1,35.19,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1821,2021-11-07,18,1,35.19,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1822,2021-11-08,26,1,35.19,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1823,2021-11-09,28,1,35.19,26.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1824,2021-11-10,27,1,35.19,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1825,2021-11-11,33,1,35.19,27.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1826,2021-11-12,21,1,35.19,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1827,2021-11-13,14,1,35.19,21.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1828,2021-11-14,23,1,35.19,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1829,2021-11-15,15,1,35.19,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1830,2021-11-16,24,1,35.19,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1831,2021-11-17,20,1,35.19,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1832,2021-11-18,20,1,35.19,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1833,2021-11-19,32,1,35.19,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1834,2021-11-20,20,1,35.19,32.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1835,2021-11-21,35,1,35.19,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1836,2021-11-22,31,1,35.19,35.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1837,2021-11-23,27,1,35.19,31.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1838,2021-11-24,47,1,35.19,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1839,2021-11-25,28,1,35.19,47.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1840,2021-11-26,31,1,35.19,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1841,2021-11-27,24,1,35.19,31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1842,2021-11-28,28,1,35.19,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1843,2021-11-29,23,1,31.48,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1844,2021-11-30,23,1,31.48,23.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1845,2021-12-01,8,1,31.48,23.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1846,2021-12-02,11,1,31.48,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1847,2021-12-03,17,1,31.48,11.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1848,2021-12-04,11,1,31.48,17.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1849,2021-12-05,9,1,31.48,11.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1850,2021-12-06,14,1,31.48,9.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1851,2021-12-07,30,1,25.93,14.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1852,2021-12-08,61,1,25.93,30.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1853,2021-12-09,37,1,25.93,61.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1854,2021-12-10,27,1,25.93,37.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1855,2021-12-11,5,1,25.93,27.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1856,2021-12-12,9,1,25.93,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1857,2021-12-13,28,1,31.48,9.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1858,2021-12-14,16,1,31.48,28.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1859,2021-12-15,20,1,31.48,16.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1860,2021-12-16,20,1,31.48,20.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1861,2021-12-17,23,1,31.48,20.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1862,2021-12-18,10,1,31.48,23.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1863,2021-12-19,24,1,31.48,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1864,2021-12-20,25,1,31.48,24.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1865,2021-12-21,23,1,31.48,25.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1866,2021-12-22,16,1,31.48,23.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1867,2021-12-23,15,1,31.48,16.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1868,2021-12-24,14,1,31.48,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1869,2021-12-25,22,1,31.48,14.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1870,2021-12-26,17,1,31.48,22.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1871,2021-12-27,21,1,31.48,17.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1872,2021-12-28,20,1,31.48,21.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1873,2021-12-29,14,1,31.48,20.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1874,2021-12-30,12,1,31.48,14.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1875,2021-12-31,6,1,31.48,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1876,2022-01-01,16,1,31.48,6.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1877,2022-01-02,14,1,31.48,16.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1878,2022-01-03,16,1,31.48,14.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1879,2022-01-04,20,1,31.48,16.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1880,2022-01-05,8,1,31.48,20.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1881,2022-01-06,19,1,31.48,8.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1882,2022-01-07,19,1,31.48,19.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1883,2022-01-08,15,1,31.48,19.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1884,2022-01-09,15,1,31.48,15.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1885,2022-01-10,15,1,35.19,15.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1886,2022-01-11,20,1,35.19,15.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1887,2022-01-12,12,1,35.19,20.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1888,2022-01-13,12,1,35.19,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1889,2022-01-14,12,1,35.19,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1890,2022-01-15,6,1,35.19,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1891,2022-01-16,8,1,35.19,6.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1892,2022-01-17,14,1,35.19,8.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1893,2022-01-18,13,1,35.19,14.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1894,2022-01-19,14,1,35.19,13.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1895,2022-01-20,17,1,35.19,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1896,2022-01-21,15,1,35.19,17.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1897,2022-01-22,6,1,35.19,15.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1898,2022-01-23,8,1,35.19,6.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1899,2022-01-24,18,1,57.87,8.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1900,2022-01-25,12,1,57.87,18.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1901,2022-01-26,11,1,57.87,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1902,2022-01-27,18,1,57.87,11.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1903,2022-01-28,12,1,57.87,18.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1904,2022-01-29,12,1,57.87,12.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1905,2022-01-30,21,1,57.87,12.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1906,2022-01-31,13,1,57.87,21.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1907,2022-02-01,21,1,57.87,13.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1908,2022-02-02,14,1,57.87,21.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1909,2022-02-03,10,1,57.87,14.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1910,2022-02-04,14,1,57.87,10.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1911,2022-02-05,9,1,57.87,14.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1912,2022-02-06,17,1,57.87,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1913,2022-02-07,25,1,35.19,17.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1914,2022-02-08,16,1,35.19,25.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1915,2022-02-09,28,1,35.19,16.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1916,2022-02-10,12,1,35.19,28.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1917,2022-02-11,20,1,35.19,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1918,2022-02-12,11,1,35.19,20.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1919,2022-02-13,8,1,35.19,11.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
