,FECHA_ALTA,llamadas,covid,stringency_index,lag1,dia_Friday,dia_Monday,dia_Saturday,dia_Sunday,dia_Thursday,dia_Tuesday,dia_Wednesday,mes_April,mes_August,mes_December,mes_February,mes_January,mes_July,mes_June,mes_March,mes_May,mes_November,mes_October,mes_September,predict_restriccion
411,2017-12-22,7,0,0.0,11.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.496795899386944
412,2017-12-23,8,0,0.0,7.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.7097509717031683
413,2017-12-24,6,0,0.0,8.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.437639790383626
414,2017-12-25,3,0,0.0,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.881002204572306
415,2017-12-26,10,0,0.0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.207823921644481
416,2017-12-27,10,0,0.0,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10.12358142157433
417,2017-12-28,11,0,0.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.590939151258828
418,2017-12-29,9,0,0.0,11.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.496795899386944
419,2017-12-30,4,0,0.0,9.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.8468604403152264
420,2017-12-31,3,0,0.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.16342085315951
421,2018-01-01,3,0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.386200931297706
422,2018-01-02,12,0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.418686851287968
423,2018-01-03,12,0,0.0,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.471553819829873
424,2018-01-04,17,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.938911549514373
425,2018-01-05,10,0,0.0,17.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.118987234866607
426,2018-01-06,6,0,0.0,10.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.626278104264743
427,2018-01-07,8,0,0.0,6.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.511393251415055
428,2018-01-08,10,0,0.0,8.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.22897460282785
429,2018-01-09,13,0,0.0,10.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.39856999143017
430,2018-01-10,13,0,0.0,13.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.040108554135903
431,2018-01-11,12,0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.507466283820401
432,2018-01-12,7,0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.27621356333646
433,2018-01-13,8,0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9206139013466554
434,2018-01-14,12,0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.648502720027113
435,2018-01-15,14,0,0.0,12.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.503193540051967
436,2018-01-16,10,0,0.0,14.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.672788928654287
437,2018-01-17,10,0,0.0,10.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.334444351217817
438,2018-01-18,14,0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.801802080902316
439,2018-01-19,5,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.413323031948519
440,2018-01-20,5,0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.7835044327345972
441,2018-01-21,12,0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.942838517109026
442,2018-01-22,15,0,0.0,12.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.503193540051967
443,2018-01-23,9,0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.241343662960317
444,2018-01-24,14,0,0.0,9.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.765889616911789
445,2018-01-25,14,0,0.0,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.076021018126431
446,2018-01-26,13,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.413323031948519
447,2018-01-27,11,0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.33194230718283
448,2018-01-28,12,0,0.0,11.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.3541669229452
449,2018-01-29,11,0,0.0,12.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.503193540051967
450,2018-01-30,9,0,0.0,11.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9671247257362
451,2018-01-31,11,0,0.0,9.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.765889616911789
452,2018-02-01,12,0,0.0,11.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.129727139033013
453,2018-02-02,8,0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.03558388716113
454,2018-02-03,4,0,0.0,8.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.248538959477353
455,2018-02-04,11,0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.133654106627665
456,2018-02-05,15,0,0.0,11.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.69400912957061
457,2018-02-06,13,0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.000713986784985
458,2018-02-07,12,0,0.0,13.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13.799478877960572
459,2018-02-08,5,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.698281873339042
460,2018-02-09,7,0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.055700747018925
461,2018-02-10,8,0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.6799842251713235
462,2018-02-11,8,0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.407873043851781
463,2018-02-12,22,0,0.0,8.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.98834492665252
464,2018-02-13,10,0,0.0,22.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18.980597126927186
465,2018-02-14,14,0,0.0,10.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12.093814675042486
466,2018-02-15,14,0,0.0,14.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.8353913419511
467,2018-02-16,9,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.172693355773188
468,2018-02-17,18,0,0.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.817093693783382
469,2018-02-18,14,0,0.0,18.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.093420386912072
470,2018-02-19,16,0,0.0,14.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.399673332488696
471,2018-02-20,15,0,0.0,16.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.569268721091015
472,2018-02-21,14,0,0.0,15.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14.936588346572629
473,2018-02-22,13,0,0.0,14.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.8353913419511
474,2018-02-23,16,0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.604138621467158
475,2018-02-24,16,0,0.0,16.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.796976833925585
476,2018-02-25,15,0,0.0,16.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.956310918300014
477,2018-02-26,9,0,0.0,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.968228066794723
478,2018-02-27,11,0,0.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.58938558094881
479,2018-02-28,16,0,0.0,11.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12.662369409348514
480,2018-03-01,10,0,0.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.556283538824417
481,2018-03-02,13,0,0.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.482257146810326
482,2018-03-03,11,0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.675095359268754
483,2018-03-04,11,0,0.0,11.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.697319975031123
484,2018-03-05,20,0,0.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.277791857831865
485,2018-03-06,19,0,0.0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21.42727038657639
486,2018-03-07,17,0,0.0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20.794590012058002
487,2018-03-08,11,0,0.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.124838273130443
488,2018-03-09,10,0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.050811881116353
489,2018-03-10,8,0,0.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.969431156350666
490,2018-03-11,8,0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.991655772113036
491,2018-03-12,16,0,0.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.57212765491378
492,2018-03-13,15,0,0.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19.15305144935227
493,2018-03-14,16,0,0.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18.520371074833882
494,2018-03-15,9,0,0.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.556283538824417
495,2018-03-16,9,0,0.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.913702412504296
496,2018-03-17,17,0,0.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.400876422044638
497,2018-03-18,14,0,0.0,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.1086483808673
498,2018-03-19,12,0,0.0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.98345606074995
499,2018-03-20,8,0,0.0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.878832512128156
500,2018-03-21,17,0,0.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.540487934691681
501,2018-03-22,10,0,0.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.124838273130443
502,2018-03-23,17,0,0.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.482257146810326
503,2018-03-24,14,0,0.0,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.94931429649287
504,2018-03-25,11,0,0.0,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.402984177949211
505,2018-03-26,11,0,0.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.277791857831865
506,2018-03-27,11,0,0.0,11.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.310277777822122
507,2018-03-28,12,0,0.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16.24615213760977
508,2018-03-29,10,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.282064601600297
509,2018-03-30,13,0,0.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.482257146810326
510,2018-03-31,15,0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.675095359268754
511,2018-04-01,14,0,0.0,15.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.471921869976155
512,2018-04-02,9,0,0.0,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.483839018470867
513,2018-04-03,10,0,0.0,9.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14.673551266930982
514,2018-04-04,24,0,0.0,10.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15.177980361024657
515,2018-04-05,24,0,0.0,24.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.605104370993566
516,2018-04-06,14,0,0.0,24.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.942406384815648
517,2018-04-07,8,0,0.0,14.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.744033051295698
518,2018-04-08,16,0,0.0,8.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.492038729833952
519,2018-04-09,10,0,0.0,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.620948487082927
520,2018-04-10,19,0,0.0,10.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15.24210600123701
521,2018-04-11,16,0,0.0,19.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20.294972969778918
522,2018-04-12,11,0,0.0,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.056666496545333
523,2018-04-13,19,0,0.0,11.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.55119483883727
524,2018-04-14,12,0,0.0,19.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.586806722825843
525,2018-04-15,9,0,0.0,12.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.766257667058069
526,2018-04-16,15,0,0.0,9.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.64106534694072
527,2018-04-17,18,0,0.0,15.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18.08487967276716
528,2018-04-18,18,0,0.0,18.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19.72641823547289
529,2018-04-19,22,0,0.0,18.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.193775965157386
530,2018-04-20,19,0,0.0,22.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.805296916203595
531,2018-04-21,8,0,0.0,19.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.586806722825843
532,2018-04-22,17,0,0.0,8.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.492038729833952
533,2018-04-23,17,0,0.0,17.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.189503221388954
534,2018-04-24,15,0,0.0,17.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19.22198914137922
535,2018-04-25,11,0,0.0,15.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.020754032554798
536,2018-04-26,12,0,0.0,11.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.213892825015185
537,2018-04-27,15,0,0.0,12.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.119749573143302
538,2018-04-28,9,0,0.0,15.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.312587785601727
539,2018-04-29,14,0,0.0,9.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.060593464139982
540,2018-04-30,20,0,0.0,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.483839018470867
541,2018-05-01,10,0,0.0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.78435934060074
542,2018-05-02,13,0,0.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.034686357328095
543,2018-05-03,15,0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.207708289930679
544,2018-05-04,11,0,0.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.682119772364825
545,2018-05-05,17,0,0.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.89507484468105
546,2018-05-06,12,0,0.0,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.465737334891653
547,2018-05-07,14,0,0.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.203435546162247
548,2018-05-08,7,0,0.0,14.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.373030934764564
549,2018-05-09,6,0,0.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.329022154410007
550,2018-05-10,8,0,0.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.227825149788476
551,2018-05-11,15,0,0.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.702236632222622
552,2018-05-12,9,0,0.0,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.169293781905164
553,2018-05-13,13,0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.91729946044342
554,2018-05-14,17,0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.771990280468273
555,2018-05-15,13,0,0.0,17.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.078695137682654
556,2018-05-16,29,0,0.0,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.740350560246181
557,2018-05-17,21,0,0.0,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.304584038827144
558,2018-05-18,22,0,0.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.093448178201
559,2018-05-19,15,0,0.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.149176922047369
560,2018-05-20,11,0,0.0,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.328627866279593
561,2018-05-21,12,0,0.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.634880811856217
562,2018-05-22,12,0,0.0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.235921466152508
563,2018-05-23,22,0,0.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.171795825940151
564,2018-05-24,24,0,0.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.324700898684945
565,2018-05-25,12,0,0.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.799112381119087
566,2018-05-26,9,0,0.0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.463629578987078
567,2018-05-27,10,0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.91729946044342
568,2018-05-28,30,0,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.066326077550187
569,2018-05-29,25,0,0.0,30.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23.46990668366103
570,2018-05-30,16,0,0.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20.56300737191853
571,2018-05-31,14,0,0.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.913372492848767
572,2018-06-01,22,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.980095402195577
573,2018-06-02,12,0,0.0,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.01570728618415
574,2018-06-03,12,0,0.0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.489494027498287
575,2018-06-04,11,0,0.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.069965910299025
576,2018-06-05,15,0,0.0,11.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.533897095983258
577,2018-06-06,16,0,0.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14.743990392995018
578,2018-06-07,14,0,0.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.779902856985547
579,2018-06-08,17,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.980095402195577
580,2018-06-09,16,0,0.0,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.172933614654005
581,2018-06-10,10,0,0.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.763712964722403
582,2018-06-11,26,0,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.932856441686967
583,2018-06-12,15,0,0.0,26.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21.062218110573696
584,2018-06-13,16,0,0.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14.743990392995018
585,2018-06-14,14,0,0.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.779902856985547
586,2018-06-15,11,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.980095402195577
587,2018-06-16,13,0,0.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.761605208817828
588,2018-06-17,10,0,0.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.058048761804315
589,2018-06-18,12,0,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.932856441686967
590,2018-06-19,14,0,0.0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13.102451830289288
591,2018-06-20,9,0,0.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14.175435658688992
592,2018-06-21,18,0,0.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.800019716843343
593,2018-06-22,16,0,0.0,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.254314339419693
594,2018-06-23,8,0,0.0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.604378880347975
595,2018-06-24,10,0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.21527509027417
596,2018-06-25,11,0,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.932856441686967
597,2018-06-26,11,0,0.0,11.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.533897095983258
598,2018-06-27,16,0,0.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.469771455770903
599,2018-06-28,11,0,0.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.779902856985547
600,2018-06-29,8,0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.274431199277489
601,2018-06-30,13,0,0.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.055941005899742
602,2018-07-01,7,0,0.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.592176397159648
603,2018-07-02,15,0,0.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.761319874124212
604,2018-07-03,18,0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14.342243668562705
605,2018-07-04,12,0,0.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15.983782231268439
606,2018-07-05,17,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.039811555116762
607,2018-07-06,13,0,0.0,17.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.219887240468996
608,2018-07-07,19,0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.432842312785219
609,2018-07-08,14,0,0.0,19.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.00350480299582
610,2018-07-09,16,0,0.0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.741203014266414
611,2018-07-10,12,0,0.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14.910798402868735
612,2018-07-11,23,0,0.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12.572453825432262
613,2018-07-12,14,0,0.0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.293913632483083
614,2018-07-13,15,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.514223037550908
615,2018-07-14,13,0,0.0,15.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.569951781397275
616,2018-07-15,13,0,0.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.592176397159648
